category,abs_weight_error,abs_volume_error,count
화장품/미용>색조메이크업>립스틱,0.6774193548387096,0.9413333333333334,1
Home > Shop > Key Ring > ,0.3333333333333332,0.9410988596739231,1
출산/육아>수유용품>노리개젖꼭지,0.1304347826086956,0.94103183903296,1
여성의류 > 바지 > 데님,0.5326797385620915,0.9409422563531469,2
남성의류 > 상의 > 스웨트셔츠,0.49227159330786274,0.9408166044195455,3
생활/건강>문구/사무용품>다이어리/플래너>캘린더/달력,0.6845048877841249,0.9407008683324474,2
브랜드 쥬얼리/시계 > 시계 > 디지털/스포츠시계,0.7372262773722629,0.9405999405999406,1
식품>수산물>김/해초>김,0.9565594393528762,0.9405172355941644,10
상의 > 하의 > 상하의세트 > ,0.2857142857142856,0.9404761904761904,1
화장품/향수 > 스킨케어 > 에센스/세럼/앰플,0.5804195804195804,0.9404262562157298,1
생활/건강>생활용품>보안용품>호신용품,0.4021697388632872,0.9403900770095441,2
가구/인테리어>인테리어소품>전통공예소품,0.2753623188405796,0.9403489526618236,1
패션의류>여성의류>원피스,0.1869918699186991,0.9400820636056856,1
Home > Shop > Clothing > Accessories > ,0.1904761904761905,0.939903846153846,1
꽃/이벤트용품>이벤트/파티용품>풍선/리본,0.2941176470588235,0.93987493987494,1
화장품/미용>스킨케어>토너패드/앰플패드,0.6988392431229129,0.9396818568561334,2
International > South Korea > ,0.1144200626959247,0.9396776364292788,2
전체상품 > 산리오 캐릭터즈 > 팬시/굿즈 > 라이프 > 푸드 > 이벤트 > ,0.0476190476190475,0.9396642504084448,1
1회용 부직포 마스크,0.8529411764705883,0.939485027264416,1
스포츠/레저 > 상의 > 반소매 티셔츠,0.1228070175438595,0.9394692665289256,1
홈 > 태호서울 > ,0.3406593406593407,0.9393811543283068,1
식품>음료>차류>유자차,0.689119170984456,0.9393044041938228,1
홈 > 기획전 > RISING ITEM 68% > ,0.9009287925696594,0.93929203539823,1
SIGN UP > FIND ID > FIND PW > ,0.0740740740740741,0.9391891891891893,1
스타굿즈 > 배우(남) > 포스터/화보 > ,0.6677071531624366,0.9391719830224581,3
상품상세 > 이전 > ,0.5061728395061729,0.9391480730223124,1
뷰티 > 향수/디퓨저 > 미니/고체향수 > 고체향수,0.7142273933455807,0.9390282305642808,2
HM.com > Men > 쇼츠 > 진 쇼츠 > 데님 배기 쇼츠 > ,0.4011976047904191,0.9389670788423276,1
장난감>블록>블록부품 기타,0.1752577319587628,0.9388837376610631,1
홈 > 플레이어 > ,0.3421052631578947,0.9388525809102648,1
ホーム > shop all > ALL > acc. > ,0.2592592592592592,0.9387755102040816,1
스포츠/레저>수영>여성수영복>원피스수영복,0.1666666666666666,0.9387755102040816,1
식품>소스/드레싱>스파게티/파스타소스,0.0740740740740741,0.93875,1
뷰티 > 향수/디퓨저 > 향수 > 유니섹스향수,0.8,0.9385457062622417,1
Home > 전체상품 > 굿즈 > 스탠다드 MD > ,0.3630573248407643,0.9384236453201972,1
HM.com > Men > 진 > 수퍼 배기 진 > ,0.5694444444444444,0.938297760645558,2
홈 > BOOK > ,0.7460317460317459,0.9382003955174688,1
Home > SHOP > 25년 봄맞이 세일 > 40% > ,0.4318181818181818,0.9380975307792832,1
홈 > ARTIST > BABYMONSTER > ANNIVERSARY > ,0.9514366573640973,0.9380083330188356,2
"컴퓨터/디지털 > 스마트기기/디지털 액세서리 > 휴대폰/디지털 액세서리 > 충전기, 배터리",0.2380261248185776,0.9375597929325035,2
남성의류>조끼/베스트>니트조끼,0.425287356321839,0.9375,1
스포츠/레저>등산>등산의류>긴팔티셔츠,0.4475138121546961,0.9375,1
home > 전체보기 > 1+1 프레쉬 제모크림 다리털 겨드랑이 종아리 팔 셀프 제모제 브라질리언 왁싱 남자 여성 > ,0.4202898550724637,0.9374275283678166,1
여자 > 하의 > ,0.3719806763285024,0.9373939594796366,2
생활/건강>욕실용품>샤워기/수전용품>녹물제거/샤워기필터,0.0,0.9373370397652204,1
가구/DIY>식탁/테이블>거실테이블,0.8181818181818182,0.9372503099600497,1
Home > 특가판매 > 🎁세트상품 > ,0.3975903614457831,0.93720823798627,1
DRESS > MINI > ,0.4475138121546961,0.9371771604076504,1
1 . Cyber Pink Pack > 2 . 740 실버 화이트 신규컬러 > 3 . Fresh Foam X White > 4 . 509 온라인 선발매 > 5 . Run your way. > ,0.6475770925110133,0.9371012746496988,1
뷰티상품군 > 헤어/바디 > 향수/캔들 > 여성향수,0.2307692307692307,0.9369271705922932,1
국내도서 > 만화/라이트노벨 > 액션 > ,0.5454545454545454,0.9368686868686869,1
생활/미용가전>드라이기/고데기>고데기,0.36,0.936842105263158,1
생활/건강>수집품>공예품,0.2592592592592592,0.93679012345679,1
헬스&푸드 > 구강용품 > 휴대용세트 > 휴대용세트,0.0714285714285712,0.9363222871994802,1
카테고리 > undefined > 장바구니 0 > 검색 > 인기 검색어 > 최근 검색어 > undefined > 최근 검색어가 없습니다. > ,0.48829431438127086,0.9361717827626919,2
Home > NAUTICA COLLABORATION > ,0.2307692307692307,0.936162606608447,1
뒤로 > 카펜터 데님 > SHARE > URL > kakaostory > kakao > 장바구니 0 > ,0.5142769564499776,0.936025865501338,2
홈 > AMORTAGE MD > ,0.7877984084880636,0.9360102765789422,1
모래놀이,0.3103448275862068,0.9359267343565122,1
가방/잡화>키링/가방액세서리>키링/키홀더,0.1304347826086956,0.935897435897436,1
undefined > undefined > ,0.6147437151371165,0.9357527062107321,3
홈 > 공식 응원봉 > 응원봉 > ,0.4495412844036698,0.9357144693872304,1
장난감/완구>역할놀이완구>병원놀이,0.678714859437751,0.9356696965885308,1
출산/육아>완구/인형>언어/학습완구>학습벽보,0.7144689681192228,0.9355975100896095,2
홈 > O!Oi > ,0.3548387096774194,0.9355955399911444,1
아우터 후드 집업 ,0.5606541750719273,0.9355710959991903,6
외국도서 > 중국도서 > 만화 > ,0.8136645962732919,0.9353448275862069,1
출산/육아>유아동의류>점퍼,0.5738384890878161,0.9352661007860076,4
식품>과자/베이커리>전통과자>강정,0.615275007124537,0.9352251302873823,2
식품>라면/면류>라면>컵라면,0.5162068056843304,0.9351286607768003,11
기타즉석식품,0.7708278757193088,0.9350962440113889,3
여성의류 > 액티브웨어 > 하의,0.0309278350515464,0.9350808042016856,1
HOME > WOMEN > 신발 > 의류 > 잡화 > 용품 > 스니커즈 > 스포츠 > 구두 > 샌들 > 캐주얼 > 부츠 > 스니커즈 > 캔버스화 > 슬립온 > 뮬 > 걸음마신발 > 기타 > ,0.7664233576642336,0.935005676279262,1
홈 > 브랜드 콜라보레이션 > 올라잇24 에디션 > ,0.5384615384615384,0.9349487721580744,1
요가/필라테스>요가복>상하세트,0.0989010989010988,0.9348958333333334,1
건강식품>비타민/미네랄>비타민 기타,0.6363636363636364,0.9348958333333334,1
헬스&푸드 > 구강용품 > 치약 > 미백케어,0.8347107438016529,0.9348958333333334,1
Home > GAMING GEAR > ,0.7777777777777778,0.9346938775510204,1
뷰티/미용 > 색조메이크업 > 립밤/립글로즈 > ,0.4698412698412699,0.9346317654603808,3
장난감/완구>블록>원목블록,0.6277366744760985,0.9346016843196839,3
도서/음반>음반>가요>알앤비,0.4339622641509434,0.934572440087146,1
News > Journal > Campaign > ,0.0909090909090909,0.9344405594405596,1
화장품/미용>색조메이크업>립틴트,0.5037211265184355,0.9344110499718241,28
여성의류 > 바지 > 면바지 > ,0.480109472193921,0.9343171744148993,4
홈 > PERFUME > ,0.8612153038259565,0.9339765057216627,2
남성의류 > 바지 > 데님/청바지 > ,0.5521643175965493,0.9337884982545978,27
바지 > 데님 팬츠,0.5547081526199312,0.9336935195588628,5
Wonnyribbon > Hat > Socks&Shoes > ,0.6666666666666667,0.9336596247832604,1
식품,0.9421329507412719,0.9336385331586895,2
여성의류 > 상의 > 긴소매 티셔츠,0.2536838128137313,0.9335840996346185,2
침실가구>거울>벽거울,0.2941176470588235,0.9335823810164764,1
뷰티 > 맨즈케어 > 스킨케어 > 스킨케어 기타,0.8620689655172413,0.9335459861775652,1
식품>건강식품>건강환/정,0.6226415094339622,0.9333605331157352,1
홈 > DENIM > ,0.3788819875776398,0.9333333333333332,1
undefined > BAG > ,0.4244604316546762,0.9333333333333332,1
식품>다이어트식품>기타다이어트식품,0.5152457508812555,0.9332698503466901,5
스포츠/레저>수련용품>무도복,0.3686293913904008,0.9330545126852725,2
여성의류 > 상의 > 스웨트셔츠,0.3169093778849876,0.9329347914230697,3
젤/크림,0.9166666666666666,0.9328671328671329,1
젤리/푸딩,0.1902834008097166,0.9327165685449958,1
화장품/미용>베이스메이크업>컨실러,0.5238095238095237,0.9327153110047848,1
원피스/스커트 > 미니스커트,0.5625,0.932594342643178,1
홈 > Platform > 레진 > 징크스 > ,0.7637795275590551,0.9325321526460046,1
화장품/미용>뷰티소품>페이스소품>퍼프,0.5767195767195767,0.9324076740495744,2
도서>예술/대중문화>미술>디자인,0.689119170984456,0.9319659129785712,1
생활/건강>주방용품>보관/밀폐용기>항아리,0.8764669549104386,0.9318844455731204,1
취미>종교용품>종교용품 기타,0.4,0.9318645139486968,1
빠른장보기>주방세제>주방세제,0.1526919682259488,0.931713979123988,1
키즈 장난감 인형,0.1752577319587628,0.931643803766566,1
뷰티/위생,0.5531487971817755,0.9314361244856284,5
화장품/미용>클렌징>스크럽/필링,0.6842105263157894,0.9313186813186812,1
남자 > 하의 > ,0.5,0.9313186813186812,1
Home > ACC > ,0.4230769230769231,0.9313186813186812,1
공지사항 > 판매자 정보 > ,0.5238095238095237,0.931257014590348,1
가공식품>과자/간식>스낵,0.5162025764752756,0.9312426586178708,2
상의 > 셔츠/블라우스,0.4138955709636337,0.9311441597631261,2
HOME > OUTLET > BAG > 크로스백 > ,0.5628415300546448,0.9310277599471763,1
홈 > ALL PRODUCT > DRESSES > ,0.515151515151515,0.930994824611846,1
이벤트 > 고객센터 > ,0.1437908496732026,0.9307588785046728,1
365일초특가음반 > 음반+포스터 > ,0.8994731949178802,0.9307326230900119,2
여성의류 > 상의 > 셔츠,0.18224157132732605,0.9306706695736675,2
HOME > 국내도서 > 인문 > 역학/사주 > 작명/궁합/관상 > 부적/운명 > ,0.7366597366597367,0.9306138596489189,2
가방/잡화 > 여성가방 > 크로스백,0.2857142857142857,0.9302806374766672,1
홈 > ALBUMS > EVENT (응모용) > ,0.8581560283687943,0.9301714987989498,1
패션의류>여성언더웨어/잠옷>잠옷/홈웨어,0.2723426719690773,0.9298844215546342,5
남성의류 > 상의 > 후디,0.5995494947379048,0.9297807476820376,6
등산/아웃도어>여성등산의류>여성등산점퍼,0.610705596107056,0.9296088598981674,1
패션의류>여성의류>유니폼/단체복,0.1869918699186991,0.9296016580217504,1
남성의류 > 상의,0.1869918699186991,0.9294803485237888,1
홈 > LEGO® Fortnite > 배틀버스 > ,0.7337770382695508,0.929468212714914,1
베스트 > 식품코너 하위 메뉴 있음 > 유럽화장품 하위 메뉴 있음 > 유럽화장품2 하위 메뉴 있음 > 유아화장품 하위 메뉴 있음 > 유기농화장품 하위 메뉴 있음 > 유기농화장품2 하위 메뉴 있음 > 주방용품 하위 메뉴 있음 > 그릇&식기 하위 메뉴 있음 > 리빙 하위 메뉴 있음 > 세제 하위 메뉴 있음 > 전체상품 > ,0.18024525032999217,0.9293723741298935,3
여성의류 > 아우터 > 무스탕,0.6747967479674797,0.92918961447679,1
남성의류 > 셋업 > 스웻,0.3506493506493506,0.9291320726191526,1
Home > BLACK FRIDAY > OUTER > ,0.6428571428571428,0.9289772727272728,1
남성의류 > 상의 > 긴소매 티셔츠,0.3639961234049426,0.9287620520771274,2
온라인 중고샵 > 중고음반 > 가요 > 댄스뮤직 > ,0.1489361702127658,0.9286963796775176,1
화장품/미용>색조메이크업>블러셔,0.25517241379310335,0.9284886363636364,2
출산/육아>스킨/바디용품>유아로션,0.6419898336274642,0.9284096917055028,3
이용 규약 > 개인정보보호정책 > 특정상거래법에 의한 표기 > ,0.84251968503937,0.9282005330392428,1
구기/라켓 > 배드민턴용품 > 배드민턴라켓,0.5710455764075066,0.9280179275670318,1
홈 > 모펀 콜라보 > 미필적 고의에 의한 연애사 > ,0.1320754716981131,0.9278499278499278,1
Home > Shop All > Perfume > ,0.7183098591549295,0.9276018099547512,1
휴대폰/액세서리>휴대폰주변용품>휴대폰 기타주변기기,0.6875,0.9276018099547512,1
남성의류 > 상의 > 긴소매 셔츠,0.2805755395683453,0.9274683020361744,1
CHECKOUT > VIEW SHOPPING BAG > ,0.7237569060773481,0.9271999271999272,1
홈 > 전체보기 > ,0.0416666666666667,0.9270215990119048,1
가공식품>컵라면>일반컵라면,0.5212523719165085,0.9268097616572231,2
홈 > 완구 > 자동차/작동완구 > ,0.2574257425742574,0.9267973856209152,1
DETAIL > GUIDE > REVIEW (1) > Q&A (2) > ,0.6949152542372882,0.92670609878552,1
패션의류>남성의류>트레이닝복,0.32039672938389585,0.926663973367169,3
중고샵 > 중고 음반 > 스페셜샵 > 미리 듣기 > ,0.4736842105263157,0.9266546706305744,1
도서/티켓/문구 > 도서 > 시/소설 > ,0.5612057795990665,0.9265397715031083,7
도서>예술/대중문화>사진>사진작가/사진집,0.372549019607843,0.9265138154027044,1
HM.com > Men > 진 > 배기 & 루즈 > 수퍼 배기 진 > ,0.5555774536854552,0.9264458550325845,2
패션의류>여성의류>코디세트,0.27007299270073,0.9263357778941854,1
패션의류>남성의류>바지,0.5798319327731092,0.925824175824176,1
디지털/가전>휴대폰액세서리>기타휴대폰액세서리,0.9116366725062377,0.9257992462288489,4
주문조회 > instagram > company > agreement > privacy policy > guide > ,0.5081967213114754,0.9257278669043376,1
가구/인테리어>수예>뜨개질>뜨개질실,0.33556976480195716,0.9256310652458343,3
디지털/가전>휴대폰액세서리>휴대폰케이스>갤럭시 케이스,0.5034766766712911,0.9255106286538436,7
홈 > 라보코스메티카 > ,0.4871794871794871,0.9253200568990044,1
미니 스커트,0.0384615384615384,0.9252922566918216,1
스타굿즈 > 방송/예능/캐릭터 > 포스터/화보 > ,0.6057395344214039,0.9252107371659822,21
남성의류 > 상의 > 니트/스웨터 > ,0.3776887771748796,0.9250795789133373,4
뷰티 > 메이크업 > 아이메이크업 > 아이섀도우,0.43738403335020126,0.9250462962962963,3
생활/건강>의료용품>구급/응급용품,0.4079404466501241,0.9250419036665978,4
과자/간식>스낵/시리얼>스낵>쌀스낵,0.826916130896482,0.924992597456748,2
도서/티켓/문구 > 도서 > 기타(도서) > ,0.40018315018315015,0.9247971530473875,2
화장품/미용>색조메이크업>립글로스,0.6847826086956523,0.9246969742214307,4
남성의류 > 바지 > 슬랙스 > ,0.3502682763246143,0.9245940300050043,2
건강식품>영양제>비타민,0.6309963099630996,0.9245910681352018,1
{#title} {#item} > ,0.0909090909090909,0.924414210128496,1
장난감>작동/조립완구>팽이장난감,0.3665643175851801,0.9244030780242997,3
문구/사무용품>앨범>미니 앨범,0.3333333333333332,0.9243856332703212,1
HOME > 국내도서 > 소설 > 한국소설 > 한국소설일반 > ,0.238095238095238,0.9242424242424242,1
화장품/미용>클렌징>클렌징폼,0.7502515256392362,0.9242202567501122,5
화장품/미용>네일케어>네일케어도구,0.6428038355584732,0.9239310739310739,3
undefined > My Page > undefined > Q&A > undefined > Home > (0) > Cart > Menu > ,0.6412556053811659,0.9238217768147344,1
PETER AND WENDY > undefined > ,0.3888888888888889,0.9234596249521624,1
Home > Clothes > SKIRTS > ,0.0654205607476636,0.9232736572890026,1
출산/육아>임산부용품>임산부화장품,0.5833333333333333,0.9230044965374022,1
패션의류>여성의류>니트/스웨터,0.2998388202682187,0.9229848765139713,4
TOP > ,0.34199134199134196,0.9229258824591495,2
생활/건강>자동차용품>세차용품>유리코팅제,0.6128885843622283,0.9229249491659306,4
Home > WOMEN > TOP > SWEATSHIRT > undefined > ,0.1379310344827585,0.9228959856565973,1
음악CD/LP/TAPE,0.7101449275362318,0.922847605651544,1
Home > 무타공 선반 > ,0.0751445086705201,0.9227494571769892,1
도서/음반>국어와 외국어/사전>일본어>일본어 JPT,0.6835443037974683,0.9226357484733454,1
문구/사무용품 > 다이어리/플래너 > 캘린더/달력,0.7350993377483442,0.9226315789473684,1
식품>냉동/간편조리식품>누룽지,0.6717325227963525,0.9226257613354388,1
출산/육아>유아동의류>재킷,0.1150442477876105,0.9225206611570248,1
홈 > SHOP > BAGS > ,0.5348837209302325,0.9223043594635428,1
식품>장류>쌈장,0.6169354838709677,0.9222672064777327,1
PREVIOUS PRODUCT > NEXT PRODUCT > ,0.31797548767884554,0.921991440204649,3
장난감>역할놀이/소꿉놀이>주방놀이,0.6760259179265659,0.9219566145671324,1
홈 > SHOP > Atelier Edition > BOTTOMS > ,0.4382022471910112,0.9219315634736868,1
생활/건강>자동차용품>익스테리어용품>차량용스티커,0.1111111111111112,0.9218500797448166,1
헤어케어 선물세트류,0.7896950578338591,0.9216408428994564,1
가공식품>라면>봉지라면,0.1553228621291449,0.9214800843848726,1
NEW > SEASON > FDP소량인쇄 > 크리스마스 > ,0.8098859315589354,0.9214597495527728,1
출산/육아>완구/인형>역할놀이/소꿉놀이>가게놀이,0.5991191632050448,0.9212070164847916,2
도서/티켓/문구 > 도서 > 만화 > ,0.5968902703379385,0.9210453225566426,38
여성의류 > 원피스 > 롱 원피스 > ,0.2510806000508517,0.9209796015180266,2
가방/잡화 > 지갑 > 지갑/벨트세트,1.1428571428571426,0.9209486166007904,1
뷰티 > 베이스메이크업 > 쿠션,0.21063380592243064,0.9207190454599217,4
뷰티 > 헤어케어 > 헤어케어세트,0.1489361702127658,0.9206349206349206,1
패션소품 모자 기타 모자,0.3548387096774194,0.9206349206349206,1
여성의류 > 치마 > 롱 스커트 > ,0.4680851063829787,0.9205882352941176,1
Angle+Zygoma > AESCULAP 렌트 > Maxillo-facail set ll > Angle+Zygoma > Tow-Jow > Saw Blade / ETC > ,0.1176470588235295,0.920255183413078,1
홈 > 여성 > 용품 > PUMA x KIDSUPER Trapper Cap > ,0.3103448275862069,0.9198717948717948,1
화장품/미용>헤어스타일링>헤어무스,0.6132596685082873,0.9196010914760916,1
유산균,0.5933179723502304,0.9194928725508519,2
쿠팡 홈 > 식품 > 견과/건과 > 혼합견과/세트 > 혼합견과/믹스넛 > ,0.8035087719298245,0.9194442296290568,1
구기/라켓>테니스용품>테니스복,0.3157894736842105,0.9192971318200648,1
브랜드 캐주얼의류 > 자켓/점퍼/코트 > 다운/패딩,0.7435897435897436,0.9191810344827588,1
디지털/가전>계절가전>선풍기>휴대용선풍기,0.6904024767801857,0.9188765705838876,1
홈 > MEN > 상의 > 긴팔티 > ,0.3421052631578947,0.9187307256370968,1
본문 바로가기 > 주메뉴 바로가기 > ,0.5744680851063829,0.91869918699187,1
홈 > 제품 > 개성약과 > ,0.7626112759643917,0.9186013895393994,1
시계 > 남성시계 > 일반 시계(기타 밴드) > ,0.589041095890411,0.918578683443366,1
식품>과자/베이커리>스낵>일반스낵,0.6798952679376419,0.9184947137354634,66
홈 > 티셔츠 > undefined > undefined > ,0.2424242424242424,0.9184782608695652,1
스포츠/레저>댄스>댄스복,0.6949152542372882,0.9184782608695652,1
홈 > MEN > VIEW ALL > ,0.3065553316057203,0.9183252498964927,2
스킨케어,0.5898770604540934,0.9179977004399728,3
바디케어>바디오일>바디오일,0.7970687711386697,0.9179779199123594,1
출산/육아>스킨/바디용품>유아크림,0.3420289855072463,0.917948717948718,1
홈 > 입고 완료 상품 > undefined > undefined > ,0.6690057991765771,0.9179205771810128,3
패션의류>여성의류>트레이닝복,0.3723451475878585,0.9178921035203268,3
홈 > Product > Bag > etc > ,0.3023255813953489,0.9178714019461192,1
CART (0) > ACCOUNT > MYPAGE > ,0.0825688073394496,0.9178268300877974,1
도서/티켓/문구 > 도서 > 자기계발 > ,0.5526060610806374,0.9176217033872284,3
여성의류 > 상의 > 블라우스 > ,0.46827337547223513,0.917620831826089,5
ALL > BEST > NEW > ABOUT > REVIEW > ,0.4576934400703286,0.91761000611773,7
home > Archive 5-10 > ,0.0384615384615384,0.9175824175824177,1
홈 > 쇼핑 > ,0.7808219178082191,0.9175084175084176,1
등산/아웃도어>등산배낭/가방>백팩>중형 50L이하,0.4680851063829787,0.9174509842288576,1
뷰티상품군 > 향수/캔들 > 향수 > 남녀공용향수,0.6946564885496184,0.9173417093734502,1
HOME > 디지털/핸드폰 > 핸드폰 주변기기 > 거치대/홀더 > 스마트톡,0.1304347826086956,0.917319070873059,1
화장품/미용>뷰티소품>페이스소품>마사지도구,0.49977536228878866,0.9172664827299662,3
화장품/미용>스킨케어>스킨/토너,0.7936563919894064,0.9171914621914725,35
화장품/미용>헤어스타일링>염색약,0.3651240206227418,0.9171718130971002,5
뷰티 > 헤어케어 > 헤어에센스 > 헤어오일/헤어세럼,0.6551724137931034,0.91710875331565,1
패션 액세서리 > 모자 > 스냅백 > ,0.2105263157894737,0.9169287533730618,1
Home > 무선형 > [무선고데기] GP201Z 플랫(중) 코드제로 오리지널블랙 어떤 머리든 자유롭게 OK > ,0.4615384615384615,0.9168777970621288,1
국내 가요 LP > 가요LP음반 > 홍수철 2 - 나에게 애인이 생겼어요 / 잊혀진 영화처럼 > ,0.4444444444444445,0.9168685121107266,1
도서음반/e교육 > DVD > 유아동,0.7899368391171671,0.9167878882852145,2
스포츠 의류>긴바지>남성 긴바지,0.2366412213740458,0.9167232126333972,1
모바일/태블릿 > 휴대폰 > 휴대폰공기계,0.3421052631578947,0.9164,1
수유용품>젖꼭지>젖꼭지,0.0526315789473684,0.9162916532733312,1
치약,0.8333333333333333,0.9159663865546218,1
식품>과자/베이커리>스낵>파이/케익,0.8507659020498142,0.9158920239910513,2
패션의류>여성의류>바지,0.4404135373289223,0.9157124663911972,4
HOME > 신발 > 의류 > 잡화 > 용품 > 스니커즈 > 스포츠 > 구두 > 샌들 > 캐주얼 > 부츠 > 스니커즈 > 캔버스화 > 슬립온 > 뮬 > 걸음마신발 > 기타 > ,0.7340013176581842,0.9155218389515299,3
HOME > 티셔츠 구매 > ,0.7857142857142858,0.915327715609505,1
도서/교육/음반>음반>OST,0.0,0.9151875373174836,1
_imgTag_ _html_ > ,0.7714285714285714,0.915158371040724,1
undefined > 0 > ,0.40339694275202487,0.9150996753036172,7
Login > Bag > ,0.6141479099678456,0.9149274047186932,1
여성의류 > 치마 > 미니 스커트 > ,0.2660001992537612,0.9148658578655768,5
Home > Shop > Top > ,0.2195121951219513,0.9147727272727272,1
스낵,0.6239249084506054,0.9146950669534448,2
스포츠/레저>배드민턴>배드민턴의류,0.43869008273623405,0.9145305405121731,14
Home > SHOP > Tops > ,0.1176470588235295,0.9144385026737968,1
HOME > 토이/취미 > 피규어 > 플레이모빌,0.7777263969171484,0.9143518285203132,2
생활/건강>자동차용품>세차용품>컴파운드,0.5150244584206848,0.9142124761102507,3
생활/건강>수집품>아이돌굿즈>스티커,0.827219921008404,0.9138704191141004,19
식품>라면/면류>면류>국수면,0.0971980973653353,0.913696957714337,3
여성의류 > 아우터 > 조끼/베스트 > ,0.639344262295082,0.9134615384615384,1
도서/음반>음반>가요>포크,0.0909090909090908,0.9131782945736434,1
여성 > 아우터 > 남성 > 아우터 > 가방 > 숄더백 > 슈즈 > 플랫/로퍼 > 액세서리 > 주얼리 > 라이프 > 홈데코 > ,0.4757195339346699,0.9131711865099762,5
뷰티 > 선케어 > 선크림,0.8554216867469879,0.9130946642441322,1
Home > SHOP > ESSENTIALS > ,0.3023255813953489,0.9130434782608696,1
구기/라켓/스포츠>탁구>탁구라켓,0.0243902439024389,0.9130144573522312,1
생활/건강>주방용품>냄비/솥>냄비세트,0.601593625498008,0.912961982402926,1
가공식품>봉지라면>일반라면,0.7355371900826445,0.9129052626995012,1
화장품/미용>향수>향수세트,0.5652173913043478,0.9128093220087756,1
KR > EN > ,0.2907801418439716,0.9127906976744186,1
패션의류>여성의류>재킷,0.6222827458473191,0.9127573578645398,8
출산/육아>유아동잡화>장갑,0.1304347826086956,0.9125874125874126,1
Home ||자켓 ||다운&패딩 > Home > 자켓 > 다운&패딩 > W'S NEO PUFFY RDS DOWN JACKET > ,0.6047430830039525,0.912536443148688,1
CD > K-POP > ,0.904761904761905,0.9125,1
도서/티켓/문구 > 도서 > 예술/디자인 > ,0.6083806089940378,0.9124174089263208,6
브랜드 남성의류>티셔츠>맨투맨/후드/기타티셔츠,0.0384615384615384,0.912280701754386,1
식품>음료>코코아,0.6606060606060606,0.912165129556434,1
HOME > OUTLET MALL > OUTLET MALL > 빅사이즈 세일 > ,0.0654205607476636,0.912087912087912,1
상세정보 > 기본정보 > 상품평 (7) > 상품문의 (1) > ,0.6996996996996997,0.9117728149986214,1
패션의류>여성의류>티셔츠,0.39503310042596645,0.9116720745002905,13
남성의류 > 상의 > 긴팔 티셔츠 > ,0.19255065816930453,0.9116271197248432,6
디지털 > 휴대폰 > 스마트폰 > ,0.36184695591475247,0.9115856699923655,4
패션잡화>여행용가방/소품>여권지갑/케이스,0.4904783325835957,0.9115698220862832,3
화장품/미용>베이스메이크업>프라이머,0.44472291840712885,0.9114489635471084,3
아우터 > 기타 아우터,0.0909090909090909,0.9113782957027114,1
식품 > 면류·통조림 > 컵라면·봉지라면 > ,0.2156862745098039,0.9112734000240054,1
리뷰 (-) > ,0.4999999999999999,0.9112318840579712,1
캐주얼/유니섹스>니트/스웨터>라운드 니트,0.0989010989010988,0.9111710615058152,1
HOME > 디자인문구 > 다이어리/플래너 > 다이어리 > 다이어리 커버,0.2941176470588235,0.9111359667103482,1
국내도서 > 소설/시/희곡 > 장르소설 > 판타지 > ,0.732739420935412,0.9109781718477372,1
남성가방 > 백팩,0.6609434032843302,0.9107763598227752,2
화장품/미용>남성화장품>스킨,0.4505494505494505,0.9107142857142856,1
식품>건강식품>비타민제>비타민C,0.6411309597267265,0.9107076686625644,8
냉동/냉장/간편식 > 떡 > 떡/간식떡 > 전통떡,0.2125984251968504,0.9106930221481304,1
헬스&푸드 > 건강식품 > 슬리밍/이너뷰티 > 슬리밍(기능식품),0.4017223910840932,0.9105838429602121,3
식품>장류>양념장>기타양념장,0.7040072154090449,0.9105625360378109,4
바지 > 코튼 팬츠,0.0,0.910478617121422,1
헤어케어,0.4366331898613103,0.9104319804802613,3
LOGIN > JOIN > CART > ,0.5085227272727273,0.9103392771667203,2
출산/육아>완구/인형>역할놀이/소꿉놀이>주방놀이,0.7686067631037281,0.9102829625473888,8
여성의류 > 바지 > 레깅스 > ,0.3157894736842105,0.9099982719668218,1
INFO > SIZE CHART > WASHING/NOTICE > DELIVERY/EXCHANGE/RETURN > ,0.0309278350515464,0.9098557692307692,1
식품>건강식품>영양제>오메가3,0.392,0.9094202898550724,1
아우터 기타 아우터 ,0.0526315789473684,0.9092741935483872,1
스타굿즈 > 걸그룹 > 포스터/화보 > ,0.473672205774029,0.9092516229015907,8
향수>여성향수>여성향수,0.6936834225490457,0.9092377854425443,3
문구/팬시,0.1494252873563218,0.9091471167413516,1
HOME > 패브릭/생활 > 쿠션 > 캐릭터쿠션,0.4957983193277311,0.9090909090909092,1
디지털/라이프 컬처/취미/소품 스테이셔너리,0.4244604316546762,0.9090909090909092,1
자동차용품 > 세차용품 > 자동차왁스/광택제,0.4581280788177339,0.90908445202074,1
장난감>미술놀이>공예/공작도구,0.023890784982935,0.9090421582377692,1
수영/수상레저>스노클링/다이빙>수경(마스크),0.255813953488372,0.909040957557397,1
공구>전동공구>임팩렌치,0.5722800918217512,0.9090379675034911,4
가공식품 > 과자/간식 > 기타과자/간식,0.6890961164717515,0.9085991661621914,2
화장품/미용>베이스메이크업>파운데이션>쿠션형,0.3195477396365298,0.9085719500870275,9
undefined > MEMBERSHIP > ,0.365079365079365,0.9085191538021726,1
